,createDate,displayImageUrl,displayName,hasProfanity,hasSpoilers,isSuperReviewer,isVerified,rating,review,score,timeFromCreation,updateDate,accountLink,displayName,realm,userId
548,2019-08-21T02:28:57.313Z,,clint k,False,False,False,True,STAR_4,"I enjoyed this movie. they changed enough to be different from the original, but kept true to the important parts.",4.0,"Aug 21, 2019",2019-08-21T02:28:57.313Z,,clint k,Fandango,C7C784D0-E0DD-4365-9910-C08693072490
549,2019-08-21T02:24:48.049Z,,Jhalexuis,False,False,False,True,STAR_5,So sad. I wasn’t ready to have my heart broken again after all these years. But now I’m crystal clear HD,5.0,"Aug 21, 2019",2019-08-21T02:24:48.049Z,,Jhalexuis,Fandango,8B947023-BF35-46B0-80A0-71BD27F2BD90
550,2019-08-21T02:23:46.863Z,,Millie K,False,False,False,False,STAR_5,This movie was so sureal and amazing that you lwould think the animals are real and it was just one of the best Disney movie remakes period. ,5.0,"Aug 21, 2019",2019-08-21T02:23:46.863Z,/user/id/978206913,Millie K,RT,978206913
551,2019-08-21T02:03:14.476Z,,Danny,False,False,False,True,STAR_5,me and my son loved it ...,5.0,"Aug 21, 2019",2019-08-21T02:03:14.476Z,,Danny,Fandango,8274231D-6320-4D55-94E3-E69F21E32F22
552,2019-08-21T01:52:06.796Z,,Dawn B,False,False,False,True,STAR_4,I liked the music arrangements and graphics.,4.0,"Aug 21, 2019",2019-08-21T01:52:06.796Z,,Dawn B,Fandango,6eb61501-7ca9-4eea-b809-db2c4f71eedf
553,2019-08-21T01:46:08.674Z,,Georgia Girl,False,False,False,True,STAR_4_5,"Generally, I enjoyed it.  Sometimes hard to understand the words to some songs sung differently than in the original.",4.5,"Aug 21, 2019",2019-08-24T12:03:23.847Z,,Georgia Girl,Fandango,3F46EFF5-53B4-40AB-B925-9057F8FCA144
554,2019-08-21T01:19:42.499Z,,Latasha S,False,False,False,True,STAR_2_5,Meh. Didn’t need the live version.,2.5,"Aug 21, 2019",2019-08-21T01:19:42.499Z,,Latasha S,Fandango,F95B6D55-DC10-4525-B5F8-50CA73442B9D
555,2019-08-21T00:41:49.442Z,,Lauren R.,False,False,False,True,STAR_3,Good movie but didn’t live up to what we expected.,3.0,"Aug 21, 2019",2019-08-21T00:41:49.442Z,,Lauren R.,Fandango,E12FFE72-FC33-406D-BEC3-D7C451A71AF8
556,2019-08-21T00:20:56.134Z,,Ruth,False,False,False,True,STAR_5,"The movie was the best! The animation is spectacular, absolutely beyond words! Such gifted artists at Disney. Loved every minute of it! A must see!",5.0,"Aug 21, 2019",2019-08-21T00:20:56.134Z,,Ruth,Fandango,96e706b3-e105-420a-8f6f-b42d764a14f3
557,2019-08-20T23:51:22.290Z,,Tracey E,False,False,False,False,STAR_4,"I positively loved watching this. This was my favorite animated film in the 90s and I watched it almost every single day of my childhood, so watching it come to life was simply magical. I guess some people were not pleased that it is almost exactly like the original, but that's what I loved about it. It made me nostalgic and so, so happy. The imagery throughout was so beautiful as well. My only real critique is that I thought a few of the voices didn't seem like the right fit, like Nala's, which didn't sound at all like the soft, sweet original voice, for example, and a couple of others. I also felt like some scenes were rushed or over too fast, but overall, this movie is a win for me. Love this movie now and forever.",4.0,"Aug 20, 2019",2019-08-20T23:51:22.290Z,/user/id/978206778,Tracey E,RT,978206778
558,2019-08-20T23:48:44.781Z,,Ruben Matos,False,False,False,True,STAR_5,Visually stunning. A faithful scene by scene remake with some added content. A great journey of nostalgia.,5.0,"Aug 20, 2019",2019-08-20T23:48:44.781Z,,Ruben Matos,Fandango,16D49E0D-99CD-499D-98C5-3B7A69E02D1B
559,2019-08-20T23:36:45.897Z,,Barbara C,False,False,False,True,STAR_4,I hated the fighting and the hyenas having a dominant role,4.0,"Aug 20, 2019",2019-08-20T23:36:45.897Z,,Barbara C,Fandango,00A375DE-7942-47DD-9FE1-CF80C504B8A4
560,2019-08-20T23:13:07.004Z,,Jen,False,False,False,True,STAR_3,It wasnt like the original and so the same dialogue and songs didnt work as well for the second time.  Those classic emotional moments werent there like they were in the original animated version.,3.0,"Aug 20, 2019",2019-08-20T23:13:07.004Z,,Jen,Fandango,b7089d88-3aee-46f4-a70f-20238c9b22f0
561,2019-08-20T22:57:24.976Z,,Linda M,False,False,False,True,STAR_3,Enjoyed! Loved the reality of the animals and the scenery was wonderful along with the music.,3.0,"Aug 20, 2019",2019-08-20T22:57:24.976Z,,Linda M,Fandango,26D65D9E-A84D-45F8-B909-C4CF2B704A53
562,2019-08-20T22:35:33.852Z,,LSS,False,False,False,True,STAR_1,terrible....what a disappointment,1.0,"Aug 20, 2019",2019-08-20T22:35:33.852Z,,LSS,Fandango,A4FDDD6C-026E-452D-9640-CD66910F4D91
563,2019-08-20T22:34:08.270Z,,Emma K M,False,False,False,True,STAR_5,It was awesome!! Loved it!!,5.0,"Aug 20, 2019",2019-08-20T22:34:08.270Z,,Emma K M,Fandango,4D614B04-5152-466A-A7A1-D711305BCD5D
564,2019-08-20T22:32:09.967Z,,Addison B,False,False,False,False,STAR_3_5,Good movie. Can't compare to the original though,3.5,"Aug 20, 2019",2019-08-20T22:32:09.967Z,/user/id/978206662,Addison B,RT,978206662
565,2019-08-20T22:20:51.426Z,,Nick J,False,False,False,False,STAR_5,"This movie was so good. It was better than the Aladdin remake. Althought Aladdin was phenominal, this one was even better. Everything was well done. And I really underestimated Chiwetel Ejiofar's performance as Scar. He did a fantastic job. Everyone did a good job with their roles. Perfect movie to go see, but the original was better.",5.0,"Aug 20, 2019",2019-08-20T22:20:51.426Z,/user/id/977954291,Nick J,RT,977954291
566,2019-08-20T22:01:44.281Z,,Steve N,False,False,False,False,STAR_0_5,"Awful remake, boring, and couldnt understand half of the dialogue. ",0.5,"Aug 20, 2019",2019-08-20T22:01:44.281Z,/user/id/978206712,Steve N,RT,978206712
567,2019-08-20T21:49:34.666Z,,Denise,False,False,False,True,STAR_5,I liked seeing the real version.,5.0,"Aug 20, 2019",2019-08-20T21:49:34.666Z,,Denise,Fandango,9df27d43-a524-4e7e-9653-8e98eb9661c2
568,2019-08-20T21:49:04.175Z,,jonas  s,False,False,False,False,STAR_0_5,it's a lifeless uninteresting rehash of a classic ,0.5,"Aug 20, 2019",2019-08-20T21:49:04.175Z,/user/id/978031403,jonas  s,RT,978031403
569,2019-08-20T21:34:29.652Z,,Elizabeth,False,False,False,True,STAR_3_5,It's a lovely movie but I like the original a little bit better.  Seth Rogen & Billy Eichner steal the show as far as I'm concerned.  Perfect family movie.,3.5,"Aug 20, 2019",2019-08-20T21:34:29.652Z,,Elizabeth,Fandango,04e65143-711e-4b23-a595-ac5685f878f4
570,2019-08-30T21:54:21.811Z,,,False,False,False,False,STAR_2_5,I feel like I’ve seen this before... ,2.5,2d ago,2019-08-30T21:54:21.811Z,/user/id/260007201,,RT,260007201
571,2019-08-30T21:04:26.917Z,https://graph.facebook.com/v3.3/10156985139296896/picture,Jay E,False,False,False,False,STAR_3,Nice version of LK.  ,3.0,2d ago,2019-08-30T21:04:26.917Z,/user/id/978218388,Jay E,RT,978218388
572,2019-08-30T18:55:45.918Z,,,False,False,False,False,STAR_5,The movie was great!! I loved how they followed the story line exactly. Great special effects!!,5.0,2d ago,2019-08-30T18:55:45.918Z,/user/id/260018502,,RT,260018502
573,2019-08-30T17:42:06.826Z,,Brenda,False,False,False,True,STAR_5,The story line was very good.  My grandchildren learned a valuable lesson in obedience.,5.0,2d ago,2019-08-30T17:42:06.826Z,,Brenda,Fandango,b189d97d-1e01-46e6-b643-9f6666423e1a
574,2019-08-30T16:59:14.228Z,,,False,False,False,False,STAR_2_5,"Not that good. The CGI didn’t catch the facial expression as well as the cartoon animations, so it was hard to understand the feelings. ",2.5,2d ago,2019-08-30T16:59:14.228Z,/user/id/964832199,,RT,964832199
575,2019-08-30T16:41:07.630Z,,Maher M,False,False,False,False,STAR_2,It was visually studding however the lack of emotion in face and that it is just a re skin of the 1994 classic it kinda flops.,2.0,2d ago,2019-08-30T16:41:07.812Z,/user/id/978094923,Maher M,RT,978094923
576,2019-08-30T16:19:23.276Z,,Joseph J,False,False,False,False,STAR_1,Doesn't have the spirit of the original animation movie.,1.0,2d ago,2019-08-30T16:19:23.276Z,/user/id/978121427,Joseph J,RT,978121427
577,2019-08-30T15:19:16.064Z,,Casey,False,False,False,True,STAR_3,It was the exact same movie they should’ve bothered hearing new actors for it and just put the old soundtrack over the new movie. Nothing was added to it or changed,3.0,2d ago,2019-08-30T15:19:16.064Z,,Casey,Fandango,FD98B516-BE7A-444C-A345-AEAD1FDA4DB0
578,2019-08-30T14:24:39.515Z,,Kendra,False,False,False,True,STAR_4,Same as the original just better graphics.,4.0,2d ago,2019-08-30T14:24:39.515Z,,Kendra,Fandango,D55E9736-3ADD-4693-952A-5AC29AA05B67
579,2019-08-30T14:20:28.628Z,,,False,False,False,False,STAR_4_5,"Being my all-time favorite Disney movie, this version did not let me down. ",4.5,2d ago,2019-08-30T14:20:28.628Z,/user/id/260316689,,RT,260316689
580,2019-08-20T20:16:47.637Z,,Precious,False,False,False,True,STAR_5,I absolutely loved every minute of it!,5.0,"Aug 20, 2019",2019-08-20T20:16:47.637Z,,Precious,Fandango,FAEE510C-A1F7-48A2-9763-D405A9AA1889
581,2019-08-20T20:02:31.059Z,https://graph.facebook.com/v3.3/3570477052977926/picture,JJ B,False,False,False,False,STAR_4,Great movie but nothing new. ,4.0,"Aug 20, 2019",2019-08-20T20:02:31.059Z,/user/id/978206610,JJ B,RT,978206610
582,2019-08-20T19:55:28.143Z,,Terry M,False,False,False,True,STAR_5,I loved all of it!  Job well done,5.0,"Aug 20, 2019",2019-08-20T19:55:28.143Z,,Terry M,Fandango,ca50af79-675f-4cdd-8af9-f1b757aba79a
583,2019-08-20T19:43:22.576Z,https://graph.facebook.com/v3.3/153312222449506/picture,Nicolas B,False,False,False,False,STAR_5,Visual effects were awesome and a really nostalgic film in general!,5.0,"Aug 20, 2019",2019-08-20T19:43:22.576Z,/user/id/978206593,Nicolas B,RT,978206593
584,2019-08-20T19:05:19.428Z,,Dwayne G,False,False,False,True,STAR_4,Almost as good as the original .,4.0,"Aug 20, 2019",2019-08-20T19:05:19.428Z,,Dwayne G,Fandango,04747D94-E618-4AAD-85C4-BF7B46CC3B4A
585,2019-08-20T18:37:55.687Z,,Nicholas O,False,False,False,False,STAR_1_5,Really weird looking animals. Boring. It's like a bad cover band. ,1.5,"Aug 20, 2019",2019-08-20T18:37:55.687Z,/user/id/977281326,Nicholas O,RT,977281326
586,2019-08-20T18:23:48.934Z,,FamilyRod,False,False,False,True,STAR_3_5,it was about what I expected.,3.5,"Aug 20, 2019",2019-08-20T18:23:48.934Z,,FamilyRod,Fandango,8B6049C0-E2AD-4710-93D6-698CBC571728
587,2019-08-20T17:18:08.206Z,,Reina,False,False,False,True,STAR_5,An amazing film enjoyed it from beginning to end!!,5.0,"Aug 20, 2019",2019-08-20T17:18:08.206Z,,Reina,Fandango,44764E57-35D1-4644-A45A-7ED984C837FB
588,2019-08-20T16:59:12.176Z,,aichele.t,False,False,False,False,STAR_5,Great movie. My whole family enjoyed it. highly recommend.,5.0,"Aug 20, 2019",2019-08-20T16:59:12.176Z,,aichele.t,Fandango,29E5FE60-F207-4A49-912D-4C788EF80B56
589,2019-08-20T16:26:16.178Z,,TK,False,False,False,True,STAR_1,Terrible.  So disappointed.  Should have got all the people who did the voices in the cartoon that are still alive.,1.0,"Aug 20, 2019",2019-08-20T16:26:16.178Z,,TK,Fandango,5E26F972-AB16-4CFC-B882-1E9210A32E7E
590,2019-08-20T15:30:31.543Z,,Betty L,False,False,False,True,STAR_5,"Beautiful Movie!  Enjoyed seeing the mammals, plus other wildlife that live in Africa.",5.0,"Aug 20, 2019",2019-08-20T15:30:31.543Z,,Betty L,Fandango,0e9b6540-d39f-44e2-9524-39e03c7d7d54
591,2019-08-20T15:04:50.532Z,,manonmm,False,False,False,True,STAR_4,"Good, some great lines, funny but some parts were slow",4.0,"Aug 20, 2019",2019-08-20T15:04:50.532Z,,manonmm,Fandango,C348E3B4-3886-4DB7-9EC8-B1078E562B6A
592,2019-08-20T14:32:59.186Z,,Markita,False,False,False,True,STAR_5,I always loved the original! This Version was great! Made me feel like a kid again!,5.0,"Aug 20, 2019",2019-08-20T14:32:59.186Z,,Markita,Fandango,88b379c5-29b5-42ef-8dbe-502b7e43f930
593,2019-08-20T13:41:46.497Z,,Gayle,False,False,False,True,STAR_4_5,Great animation of real animals. Scenery beautifully done.,4.5,"Aug 20, 2019",2019-08-20T13:41:46.497Z,,Gayle,Fandango,4e2f43c3-2506-406d-80b5-f4c523277a22
594,2019-08-20T13:28:47.074Z,https://graph.facebook.com/v3.3/10216972747205752/picture,Maurice P,False,False,False,False,STAR_5,#1 Movie in the world ,5.0,"Aug 20, 2019",2019-08-20T13:28:47.074Z,/user/id/978206259,Maurice P,RT,978206259
595,2019-08-20T13:28:41.995Z,,Chel,False,False,False,True,STAR_4,"Very funny, and poignant",4.0,"Aug 20, 2019",2019-08-20T13:28:41.995Z,,Chel,Fandango,0cfe449d-5ef5-49f6-bbb9-c9f36e9e8903
596,2019-08-20T13:16:18.439Z,,Janet M,False,False,False,True,STAR_5,Wonderful movie. Loved everything about it.,5.0,"Aug 20, 2019",2019-08-20T13:16:18.439Z,,Janet M,Fandango,24DDEFC1-9C91-40EC-BA95-592F090FC242
597,2019-08-20T12:35:11.695Z,,Martin P,False,False,False,False,STAR_2_5,technically wonderful but the story needed a little help,2.5,"Aug 20, 2019",2019-08-20T12:35:11.695Z,,Martin P,Fandango,a4ce1fae-7857-4782-a98a-465d044468e0
598,2019-08-20T12:04:21.090Z,,JOYCELYN H,False,False,False,True,STAR_5,Loved it nothing I didn’t liked,5.0,"Aug 20, 2019",2019-08-20T12:04:21.090Z,,JOYCELYN H,Fandango,1648BEE2-1B1C-4902-928B-E02618F3B271
599,2019-08-20T11:29:43.429Z,,Rod,False,False,False,False,STAR_2_5,"With the exception of the impressive look of the film, nothing new was brought to the Lion King story.",2.5,"Aug 20, 2019",2019-08-20T11:29:43.429Z,,Rod,Fandango,e2c36321-3231-4518-a401-3fe700cd5e72
600,2019-08-20T10:32:46.322Z,,Kendra W,False,False,False,True,STAR_4,I am really not a fan of Beyonc and I believe they couldve picked somebody else to play that role and I do not like how they took out the one song to add her new single,4.0,"Aug 20, 2019",2019-08-20T10:32:46.322Z,,Kendra W,Fandango,d2bb6feb-ff20-453b-ac98-c81dc54f7c02
601,2019-08-20T09:33:53.116Z,,Samantha J,False,False,False,False,STAR_2,Daft - its meant to be a cartoon,2.0,"Aug 20, 2019",2019-08-20T09:33:53.124Z,/user/id/978206092,Samantha J,RT,978206092
602,2019-08-20T08:59:12.124Z,,CAROLINE N,False,False,False,True,STAR_4_5,"Beautifully made movie.  Absolutely loved this movie.  
The only negative thing is that very young children would be afraid of the violent parts.",4.5,"Aug 20, 2019",2019-08-20T08:59:12.124Z,,CAROLINE N,Fandango,d074a0cb-e9cf-48e3-b649-f43b464efac3
603,2019-08-20T08:24:51.365Z,,,False,False,False,False,STAR_2_5,It is a beautiful film but at its core it is also an unnecessary film . Almost the same as the original film with very little added to make this one stand out .,2.5,"Aug 20, 2019",2019-08-20T08:24:51.365Z,/user/id/260236931,,RT,260236931
604,2019-08-20T06:24:25.399Z,,Katie,False,False,False,True,STAR_5,Super cool graphics made me super emotional 12/10 experience!,5.0,"Aug 20, 2019",2019-08-20T06:24:25.399Z,,Katie,Fandango,0848C812-6099-4C3B-B7DA-0B1E344A51CD
605,2019-08-20T05:59:23.325Z,,LizzySki,False,False,False,True,STAR_5,Amazing! Loved it from beginning to end 💕,5.0,"Aug 20, 2019",2019-08-20T05:59:23.325Z,,LizzySki,Fandango,7B4CAB0B-A937-46BE-9D17-1582AF31C0FC
606,2019-08-20T05:33:49.812Z,https://graph.facebook.com/v3.3/10152785467879768/picture,Thomas M,False,False,False,False,STAR_5,Beautiful movie.... Master-crafted....lives up the the original!,5.0,"Aug 20, 2019",2019-08-20T05:33:49.812Z,/user/id/978205958,Thomas M,RT,978205958
607,2019-08-20T05:30:54.229Z,,Aj Lani,False,False,False,True,STAR_5,It's a MUST WATCH!!!! I have always LOVED the Lion King!!!!!,5.0,"Aug 20, 2019",2019-08-20T05:30:54.229Z,,Aj Lani,Fandango,78FDCFB7-18E3-4215-9E73-4B1E22908872
608,2019-08-20T04:40:22.431Z,,Nancy A,False,False,False,True,STAR_5,"How realistic it was, loved it so much.",5.0,"Aug 20, 2019",2019-08-20T04:40:22.431Z,,Nancy A,Fandango,ab8cb697-e871-4114-bf95-ffb5cf2cd102
609,2019-08-20T04:36:55.019Z,,Jen,False,False,False,True,STAR_3,It was just ok.  The build up was so huge  it was really a let down the animals and the voices were not expressive .  To be honest I absolutely loved the animated version so much more.  Sorry ♥️,3.0,"Aug 20, 2019",2019-08-20T04:36:55.019Z,,Jen,Fandango,7811DC1A-DB46-46CB-B5C5-114D283AAF78
610,2019-08-20T04:34:43.032Z,,Deshonda,False,False,False,True,STAR_4_5,I loved everything about the movie itself it was wonderful and a great family movie,4.5,"Aug 20, 2019",2019-08-20T04:34:43.032Z,,Deshonda,Fandango,B04A3804-4A9D-4511-8FF1-9E8665BCDEE2
611,2019-08-20T04:11:03.559Z,,Carol G,False,False,False,True,STAR_4,Liked it but loved the original version more,4.0,"Aug 20, 2019",2019-08-20T04:11:03.559Z,,Carol G,Fandango,341E1658-1384-4D1D-863D-1AD9B9C2F592
612,2019-08-20T03:06:27.454Z,,Geraldine,False,False,False,True,STAR_4_5,It was everything love it,4.5,"Aug 20, 2019",2019-08-20T03:06:27.454Z,,Geraldine,Fandango,FC6EC9E0-E267-43C0-95AF-092300065714
613,2019-08-20T02:57:11.721Z,,Johnny C,False,False,False,True,STAR_5,Wonderful family movie ♥️,5.0,"Aug 20, 2019",2019-08-20T02:57:11.721Z,,Johnny C,Fandango,4718BE53-9631-477D-9EC4-238A6C3D7CC6
